Department,Course,Year,Total Grades,"D, F, W Grades",% DFW,Difficulty
STAT,479,2010.0,27.533333333333335,3.2666666666666666,12.866666666666667,2.8
STAT,480,2011.0,25.4,1.2,4.8,1.4
STAT,490,2010.7777777777778,2.185185185185185,0.07407407407407407,3.074074074074074,1.5555555555555556
STAT,490H,2010.5,1.1666666666666667,0.0,0.0,1.0
STAT,493,2005.0,1.0,1.0,100.0,10.0
STAT,495,2007.4,2.4,0.4,16.6,4.0
STAT,496,2004.5,1.0,0.0,0.0,1.0
T C,101,2006.0,31.25,0.75,2.5,1.0
T C,101X,2004.0,23.75,1.0,4.5,1.25
T C,111,2007.5,77.5,5.5,7.0,1.5
T C,120X,2010.5,7.0,2.0,26.5,6.0
T C,121,2006.2,49.666666666666664,5.2,10.733333333333333,2.2666666666666666
T C,131,2007.3125,109.25,6.5625,6.125,1.4375
T C,165,2008.2173913043478,170.17391304347825,9.043478260869565,6.086956521739131,1.434782608695652
T C,204,2007.56,68.08,7.16,10.56,2.44
T C,210,2009.8333333333333,70.5,3.0,4.916666666666667,1.25
T C,221,2011.0,45.0,9.875,21.375,4.75
T C,225,2008.047619047619,28.857142857142858,3.0952380952380953,11.047619047619047,2.4761904761904763
T C,231,2008.0,63.75,6.3,9.75,2.15
T C,245,2008.7894736842106,77.6842105263158,7.894736842105263,9.31578947368421,2.1052631578947367
T C,245L,2004.8333333333333,40.333333333333336,4.166666666666667,10.166666666666666,2.3333333333333335
T C,257,2008.0,20.444444444444443,2.888888888888889,15.11111111111111,3.3333333333333335
T C,271,2006.5,40.5,1.5,3.0,1.0
T C,271X,2004.5,28.5,2.0,7.0,1.0
T C,275,2008.2,60.4,2.4,8.2,2.0
T C,278,2008.0,30.35,2.65,9.15,2.15
T C,301,2010.8333333333333,28.833333333333332,10.833333333333334,38.333333333333336,8.833333333333334
T C,301A,2011.5,29.0,11.5,37.0,8.0
T C,301B,2011.5,29.0,11.5,37.0,8.0
T C,305,2007.6470588235295,16.823529411764707,1.2352941176470589,7.0588235294117645,1.9411764705882353
T C,311,2007.0,60.125,3.0,4.875,1.125
T C,315,2006.5,17.0,1.25,6.5,1.5
T C,321,2008.4444444444443,27.38888888888889,1.0555555555555556,3.888888888888889,1.3888888888888888
T C,325,2008.2105263157894,21.105263157894736,0.3684210526315789,2.0,1.0
T C,326,2008.0,16.466666666666665,0.4666666666666667,3.1333333333333333,1.2666666666666666
T C,328,2011.0,13.0,1.8,19.4,4.4
T C,328X,2008.6666666666667,12.333333333333334,2.0,16.333333333333332,3.3333333333333335
T C,331,2006.5,19.166666666666668,0.6666666666666666,3.5,1.1666666666666667
T C,340,2007.5,12.0,3.5,31.0,7.0
T C,342,2005.1666666666667,67.16666666666667,4.833333333333333,7.166666666666667,1.5
T C,354,2008.0833333333333,61.75,6.166666666666667,10.25,2.4166666666666665
T C,356,2010.4,51.2,3.7,7.6,1.8
T C,356X,2006.0,60.0,6.0,10.0,2.5
T C,362,2009.1176470588234,59.88235294117647,5.176470588235294,9.941176470588236,2.176470588235294
T C,372,2010.0,62.0,3.8333333333333335,6.833333333333333,1.5833333333333333
T C,375,2005.0,62.875,2.0,3.0,1.0
T C,375L,2004.0,33.75,0.25,0.5,1.0
T C,376,2009.0,49.13333333333333,3.3333333333333335,7.8,1.8
T C,377,2006.625,47.375,0.75,1.25,1.0
T C,380,2006.1666666666667,22.944444444444443,0.3333333333333333,1.3333333333333333,1.0555555555555556
T C,380B,2010.1666666666667,24.5,0.6666666666666666,2.5,1.0
T C,381,2006.4,14.2,0.6,2.4,1.4
T C,381B,2009.0,8.0,0.0,0.0,1.0
T C,404,2008.6,13.8,2.8,18.8,4.4
T C,410,2003.5,34.5,0.5,1.5,1.0
T C,411,2005.4,45.0,5.0,12.4,2.8
T C,415,2010.5,19.0,1.25,6.75,1.25
T C,426,2012.5,16.5,2.0,12.5,2.5
T C,431,2011.5,20.25,0.0,0.0,1.0
T C,467,2007.5,51.7,0.9,2.0,1.0
T C,470A,2010.0,2.0,0.0,0.0,1.0
T C,470B,2009.0,1.0,0.0,0.0,1.0
T C,470C,2007.095238095238,8.857142857142858,0.14285714285714285,2.0952380952380953,1.2857142857142858
T C,470E,2009.5,1.5,0.0,0.0,1.0
T C,470I,2007.0,14.75,0.3333333333333333,1.7916666666666667,1.2083333333333333
T C,470M,2008.2,1.2,0.0,0.0,1.0
T C,470N,2006.75,1.75,0.0,0.0,1.0
T C,470O,2007.5,3.75,0.0,0.0,1.0
T C,470Q,2004.0,1.0,0.0,0.0,1.0
T C,470T,2007.45,3.5,0.0,0.0,1.0
T C,470U,2009.5,3.25,0.25,12.5,3.25
T C,471,2006.5,17.5,0.0,0.0,1.0
T C,471X,2004.5,18.5,0.5,3.0,1.0
T C,472,2004.5,59.0,2.25,4.0,1.0
T C,474,2005.5,24.25,2.0,9.5,2.0
T C,475,2009.5,63.875,1.75,2.875,1.25
T C,477,2006.0,8.0,0.0,0.0,1.0
T C,477X,2004.0,1.5,0.0,0.0,1.0
T C,490A,2008.4444444444443,1.7777777777777777,0.0,0.0,1.0
T C,490B,2010.1666666666667,1.8333333333333333,0.16666666666666666,8.333333333333334,2.5
T C,490C,2008.5714285714287,16.857142857142858,0.5,0.7142857142857143,1.0
T C,490D,2010.0,1.0,0.0,0.0,1.0
T C,490E,2006.3333333333333,1.3333333333333333,0.3333333333333333,33.333333333333336,4.0
T C,490G,2004.0,1.0,0.0,0.0,1.0
T C,490H,2008.6666666666667,1.75,0.08333333333333333,2.75,1.5
T C,490I,2007.9411764705883,2.4705882352941178,0.0,0.0,1.0
T C,490K,2007.0,1.0,0.0,0.0,1.0
T C,490M,2007.857142857143,1.1428571428571428,0.0,0.0,1.0
T C,490N,2007.0,1.0,0.0,0.0,1.0
T C,490O,2009.0,1.0,0.0,0.0,1.0
T C,490R,2004.0,1.0,0.0,0.0,1.0
T C,490S,2007.8,4.2,0.0,0.0,1.0
T C,490T,2011.0,15.285714285714286,0.2857142857142857,0.42857142857142855,1.0
T C,490U,2011.3333333333333,1.3333333333333333,0.0,0.0,1.0
T C,490V,2011.2,1.0,0.0,0.0,1.0
T C,495,2008.0555555555557,19.0,0.3888888888888889,2.2222222222222223,1.2222222222222223
T C,496,2010.5,37.8,1.1,4.2,1.5
T C,499,2006.0,1.0,0.0,0.0,1.0
T SC,220,2015.1818181818182,41.54545454545455,6.0,16.363636363636363,3.727272727272727
T SC,220X,2010.5,10.0,2.0,20.0,4.5
T SC,341,2009.0,24.615384615384617,1.6923076923076923,8.0,2.3076923076923075
T SC,342,2011.9444444444443,5.277777777777778,1.0555555555555556,18.02777777777778,4.083333333333333
T SC,343,2010.264705882353,8.382352941176471,1.2941176470588236,12.794117647058824,3.2058823529411766
T SC,474,2010.2307692307693,3.0,0.07692307692307693,2.5384615384615383,1.4615384615384615
T SC,490,2007.0,1.0,0.0,0.0,1.0
THTRE,106,2010.3333333333333,230.77777777777777,47.86666666666667,20.733333333333334,4.822222222222222
THTRE,110,2010.741935483871,158.4516129032258,13.64516129032258,8.64516129032258,1.8709677419354838
THTRE,151,2011.2142857142858,19.357142857142858,1.8571428571428572,10.571428571428571,2.2857142857142856
THTRE,224,2010.923076923077,1.2307692307692308,0.5384615384615384,50.0,5.846153846153846
THTRE,250,2010.5,13.066666666666666,0.9666666666666667,7.4,1.9333333333333333
THTRE,251,2010.5,63.8,4.166666666666667,6.633333333333334,1.4666666666666666
THTRE,255,2010.5,23.5,2.933333333333333,12.733333333333333,2.8666666666666667
THTRE,263,2010.5,17.566666666666666,2.7666666666666666,15.7,3.7
THTRE,290,2009.7272727272727,4.454545454545454,0.13636363636363635,2.227272727272727,1.3181818181818181
THTRE,316,2011.5714285714287,4.714285714285714,0.42857142857142855,7.714285714285714,2.5714285714285716
THTRE,351,2011.0,30.866666666666667,2.4,8.733333333333333,2.066666666666667
THTRE,352,2006.5,11.0,1.0,9.5,2.0
THTRE,354,2010.0,13.933333333333334,0.3333333333333333,3.1333333333333333,1.3333333333333333
THTRE,355,2011.4285714285713,11.571428571428571,0.7142857142857143,6.5,1.8571428571428572
THTRE,357,2010.0,15.8,0.6666666666666666,4.266666666666667,1.2666666666666666
THTRE,358,2010.5,40.4375,1.3125,3.25,1.0
THTRE,360,2011.0,7.533333333333333,1.2666666666666666,16.666666666666668,4.0
THTRE,365,2010.0,17.4,1.8,10.2,2.533333333333333
THTRE,366,2008.5,7.5,1.0,14.2,3.8
THTRE,393A,2014.0,8.5,0.6666666666666666,5.0,1.8333333333333333
THTRE,393B,2016.0,8.2,0.6,8.8,2.4
THTRE,393C,2005.0,4.0,0.0,0.0,1.0
THTRE,393G,2008.0,11.0,1.0,9.0,2.0
THTRE,451,2010.0,14.066666666666666,1.1333333333333333,8.866666666666667,2.2666666666666666
THTRE,455,2010.0,16.533333333333335,0.4666666666666667,3.066666666666667,1.4666666666666666
THTRE,456,2011.0,10.8,0.4666666666666667,4.333333333333333,1.4666666666666666
THTRE,461,2008.5,3.8,0.5,12.9,3.4
THTRE,465,2010.0,16.733333333333334,2.4,14.6,3.3333333333333335
THTRE,466,2011.0,14.733333333333333,1.9333333333333333,13.266666666666667,3.0
THTRE,469,2010.5,1.3888888888888888,0.05555555555555555,5.555555555555555,1.5
THTRE,490,2010.1176470588234,7.235294117647059,0.058823529411764705,1.1470588235294117,1.2058823529411764
THTRE,499,2009.8974358974358,2.641025641025641,0.02564102564102564,1.2820512820512822,1.2307692307692308
TOX,401,2017.0,11.0,2.0,18.0,4.0
TOX,419,2009.2,1.6,0.2,6.6,2.2
TOX,420,2008.0,1.0,0.0,0.0,1.0
TRLOG,360,2004.0,318.42857142857144,19.285714285714285,5.142857142857143,1.1428571428571428
TRLOG,440X,2005.0,10.0,0.0,0.0,1.0
TRLOG,460,2004.1666666666667,39.333333333333336,1.8333333333333333,4.333333333333333,1.1666666666666667
TRLOG,461,2004.0,36.0,0.75,2.0,1.0
TRLOG,462,2004.0,35.25,1.25,3.25,1.0
TRLOG,463,2003.5,53.5,3.0,5.0,1.5
TRLOG,466,2003.8,45.0,1.8,4.4,1.4
TRLOG,469,2003.0,19.0,1.0,5.0,1.0
TRLOG,485X,2004.3333333333333,26.333333333333332,1.3333333333333333,5.333333333333333,1.0
TRLOG,486X,2004.5,26.5,1.5,5.5,1.0
TRLOG,487X,2004.3333333333333,14.666666666666666,0.0,0.0,1.0
TRLOG,490,2004.0,1.5714285714285714,0.0,0.0,1.0
TSM,110,2011.5,52.416666666666664,4.583333333333333,8.916666666666666,1.9166666666666667
TSM,111,2012.8461538461538,98.92307692307692,5.6923076923076925,5.538461538461538,1.2307692307692308
TSM,112,2008.75,4.0,0.0,0.0,1.0
TSM,114,2011.5,1.0,0.0,0.0,1.0
TSM,114X,2009.0,2.0,0.0,0.0,1.0
TSM,115,2012.0,59.083333333333336,5.083333333333333,8.583333333333334,1.9166666666666667
TSM,116,2012.0,43.0,4.375,10.625,2.2916666666666665
TSM,201,2012.5,58.13636363636363,3.3181818181818183,6.0,1.4545454545454546
TSM,210,2012.409090909091,81.0,13.181818181818182,16.272727272727273,3.772727272727273
TSM,214,2017.5,121.0,4.0,2.5,1.0
TSM,214X,2017.0,172.0,0.0,0.0,1.0
TSM,216,2012.0,48.541666666666664,6.458333333333333,12.458333333333334,2.7916666666666665
TSM,240,2012.5,55.36363636363637,3.909090909090909,6.7272727272727275,1.5909090909090908
TSM,240X,2006.5,55.5,7.0,13.5,3.0
TSM,270,2012.0,156.07692307692307,11.615384615384615,6.769230769230769,1.5384615384615385
TSM,272,2009.25,23.5,0.75,3.25,1.0
TSM,273,2006.0,37.0,5.0,14.0,3.0
TSM,276,2008.0,25.6,4.2,12.4,3.0
TSM,301,2008.5,45.5,5.5,11.666666666666666,2.8333333333333335
TSM,310,2012.5,109.25,2.5833333333333335,2.5833333333333335,1.0833333333333333
TSM,322,2012.5,63.666666666666664,5.916666666666667,8.833333333333334,1.8333333333333333
TSM,322L,2015.0,42.0,2.4285714285714284,6.0,1.4285714285714286
TSM,323X,2010.0,18.666666666666668,4.666666666666667,24.666666666666668,5.666666666666667
TSM,324,2012.5,32.75,4.083333333333333,12.083333333333334,2.75
TSM,325,2013.0,45.44444444444444,4.555555555555555,9.555555555555555,2.2222222222222223
TSM,326X,2008.0,23.0,2.0,9.0,2.0
TSM,327,2011.5,33.5,3.1666666666666665,9.166666666666666,2.4166666666666665
TSM,330,2012.5,53.166666666666664,2.75,5.583333333333333,1.4166666666666667
TSM,333,2011.0,83.18181818181819,3.3636363636363638,4.181818181818182,1.2727272727272727
TSM,335,2011.5,38.666666666666664,1.6666666666666667,4.5,1.3333333333333333
TSM,337,2013.2,59.333333333333336,12.466666666666667,20.666666666666668,4.733333333333333
TSM,340,2012.0,32.166666666666664,2.0416666666666665,6.666666666666667,1.7083333333333333
TSM,363,2012.578947368421,63.89473684210526,7.947368421052632,15.263157894736842,3.526315789473684
TSM,363X,2006.5,48.5,13.5,27.5,6.5
TSM,370,2012.5,117.25,4.333333333333333,3.5833333333333335,1.0833333333333333
TSM,371,2015.0,31.571428571428573,2.857142857142857,9.857142857142858,2.4285714285714284
TSM,372,2011.888888888889,21.666666666666668,2.2222222222222223,9.88888888888889,2.5555555555555554
TSM,373,2006.0,36.0,0.0,0.0,1.0
TSM,376,2014.75,45.75,2.75,6.0,1.5
TSM,381X,2009.2,5.1,0.4,6.4,2.1
TSM,393E,2014.5,1.5,0.0,0.0,1.0
TSM,393F,2014.5,2.5,0.3333333333333333,8.833333333333334,2.6666666666666665
TSM,393J,2014.6666666666667,2.3333333333333335,0.3333333333333333,13.833333333333334,3.5
TSM,399,2012.3142857142857,31.0,0.8857142857142857,2.7142857142857144,1.2285714285714286
TSM,401,2008.1666666666667,37.333333333333336,1.6666666666666667,4.333333333333333,1.3333333333333333
TSM,408,2009.0,4.083333333333333,0.16666666666666666,2.8333333333333335,1.5
TSM,409,2009.111111111111,6.777777777777778,0.2222222222222222,12.222222222222221,2.111111111111111
TSM,415,2012.5,46.36363636363637,1.5454545454545454,4.7272727272727275,1.5
TSM,415X,2006.5,15.0,0.0,0.0,1.0
TSM,416,2012.5,43.5,0.7272727272727273,2.9545454545454546,1.3181818181818181
TSM,416X,2007.0,16.0,0.0,0.0,1.0
TSM,424,2008.0,11.4,1.2,12.6,2.8
TSM,433,2010.25,31.25,2.75,12.0,3.0
TSM,440,2011.5714285714287,30.952380952380953,1.7142857142857142,5.714285714285714,1.619047619047619
TSM,443,2013.3333333333333,56.833333333333336,6.5,10.25,2.5833333333333335
TSM,444,2012.357142857143,45.92857142857143,2.2142857142857144,5.642857142857143,1.7142857142857142
TSM,457X,2018.0,3.0,0.0,0.0,1.0
TSM,465,2012.5,70.33333333333333,3.8333333333333335,5.5,1.25
TSM,470,2012.0,24.75,2.75,7.5,2.0
TSM,471,2012.875,12.625,0.75,6.625,1.875
TSM,472X,2007.0,10.0,0.0,0.0,1.0
TSM,477,2011.5555555555557,13.333333333333334,1.5555555555555556,14.777777777777779,3.5555555555555554
TSM,477X,2006.0,12.0,2.0,17.0,4.0
TSM,481,2011.0,1.0,0.0,0.0,1.0
TSM,490C,2008.0,1.0,0.0,0.0,1.0
TSM,490E,2007.0,1.0,0.0,0.0,1.0
TSM,490G,2007.0,3.3333333333333335,0.3333333333333333,11.0,3.0
TSM,490H,2009.5,1.0,0.0,0.0,1.0
TSM,490I,2012.1818181818182,1.7272727272727273,0.18181818181818182,13.636363636363637,2.6363636363636362
TSM,490J,2013.0,1.0,0.0,0.0,1.0
TSM,490K,2008.0,1.0,0.0,0.0,1.0
TSM,490M,2010.2307692307693,1.4615384615384615,0.0,0.0,1.0
TSM,490O,2013.3,1.4,0.0,0.0,1.0
TSM,490S,2007.0,1.0,0.0,0.0,1.0
TSM,492,2006.6666666666667,4.666666666666667,0.3333333333333333,6.666666666666667,2.3333333333333335
TSM,493A,2017.0,3.0,0.0,0.0,1.0
TSM,493C,2017.5,9.5,0.5,6.5,2.0
TSM,493D,2014.5384615384614,3.6923076923076925,0.23076923076923078,5.923076923076923,1.7692307692307692
TSM,493G,2010.0,3.5,0.0,0.0,1.0
TSM,493J,2007.0,1.0,0.0,0.0,1.0
TSM,496,2017.0,4.0,0.0,0.0,1.0
TSM,496A,2012.5,12.25,0.25,1.75,1.0
TSM,496C,2011.6,9.0,0.0,0.0,1.0
TSM,496D,2013.2857142857142,11.285714285714286,0.0,0.0,1.0
TSM,496X,2007.0,15.0,0.0,0.0,1.0
U ST,101A,2014.0,97.42857142857143,0.5714285714285714,0.5714285714285714,1.0
U ST,101B,2016.5,95.5,2.5,2.5,1.0
U ST,101C,2014.5555555555557,24.333333333333332,2.4444444444444446,28.555555555555557,3.7777777777777777
U ST,101D,2013.5384615384614,62.46153846153846,2.3846153846153846,4.153846153846154,1.3076923076923077
U ST,101F,2018.0,55.0,0.0,0.0,1.0
U ST,102A,2015.0,96.42857142857143,3.5714285714285716,3.7142857142857144,1.2857142857142858
U ST,102B,2015.0,28.285714285714285,1.4285714285714286,4.0,1.2857142857142858
U ST,104,2015.0,75.58333333333333,7.083333333333333,9.916666666666666,2.1666666666666665
U ST,105,2010.0,100.2,2.2666666666666666,2.2666666666666666,1.0666666666666667
U ST,106,2011.0,98.46666666666667,2.6666666666666665,2.6666666666666665,1.1333333333333333
U ST,110,2017.5,159.0,23.5,15.0,3.0
U ST,110X,2016.0,208.75,26.75,12.0,2.75
U ST,111,2006.5,98.5,0.125,0.125,1.0
U ST,115,2006.5,94.375,2.25,2.25,1.0
U ST,116,2009.5,103.25,3.0,3.0,1.25
U ST,116X,2006.5,107.0,5.0,4.5,1.0
U ST,120X,2008.5,12.5,0.5,3.0,1.0
U ST,130,2008.0,50.0,0.0,0.0,1.0
U ST,130X,2005.0,41.6,0.4,1.0,1.0
U ST,131,2003.0,27.0,0.0,0.0,1.0
U ST,132,2004.0,30.0,0.0,0.0,1.0
U ST,150,2005.7272727272727,116.81818181818181,12.181818181818182,10.545454545454545,2.1818181818181817
U ST,160,2008.5,118.0,17.5,15.833333333333334,3.6666666666666665
U ST,160X,2005.8,139.8,19.0,14.4,3.2
U ST,170,2008.5,44.5,7.75,19.0,4.5
U ST,170X,2006.0,47.0,9.0,19.0,4.0
U ST,201,2013.0,38.6,1.4,3.8,1.2
U ST,201X,2008.5,18.166666666666668,0.6666666666666666,3.8333333333333335,1.3333333333333333
U ST,205,2010.0,37.0,1.7333333333333334,4.333333333333333,1.3333333333333333
U ST,206,2007.875,13.5,0.75,8.375,2.375
U ST,207,2017.5,34.5,0.5,1.5,1.0
U ST,207X,2013.0,9.0,0.0,0.0,1.0
U ST,275X,2017.0,90.0,13.0,14.0,3.0
U ST,290N,2006.0,16.714285714285715,0.14285714285714285,0.8571428571428571,1.0
U ST,301,2012.0,14.454545454545455,0.18181818181818182,1.6363636363636365,1.1818181818181819
U ST,302,2013.0,13.363636363636363,0.45454545454545453,3.1818181818181817,1.3636363636363635
U ST,302X,2006.0,17.666666666666668,0.6666666666666666,4.333333333333333,1.6666666666666667
U ST,303X,2016.5,11.0,1.3333333333333333,12.333333333333334,3.1666666666666665
U ST,305,2005.0,10.6,0.4,21.0,2.8
U ST,306,2004.5,11.0,0.5,6.5,2.0
U ST,311,2006.0,26.571428571428573,0.14285714285714285,0.42857142857142855,1.0
U ST,311A,2014.0,16.444444444444443,0.2222222222222222,1.4444444444444444,1.0
U ST,311B,2014.375,9.25,0.125,1.375,1.125
U ST,311C,2014.8333333333333,10.0,0.0,0.0,1.0
U ST,312,2006.5,24.25,0.0,0.0,1.0
U ST,312A,2013.0,18.0,0.2222222222222222,0.7777777777777778,1.0
U ST,312B,2014.0,12.0,0.14285714285714285,1.4285714285714286,1.1428571428571428
U ST,312X,2004.0,32.0,0.0,0.0,1.0
U ST,315,2016.0,40.0,1.0,2.4,1.0
U ST,315X,2012.0,35.333333333333336,0.0,0.0,1.0
U ST,316X,2018.0,19.0,0.0,0.0,1.0
U ST,321,2014.0,18.714285714285715,0.14285714285714285,0.7142857142857143,1.0
U ST,321X,2010.0,15.0,0.0,0.0,1.0
U ST,336,2005.25,14.0,0.0,0.0,1.0
U ST,342,2006.0,2.142857142857143,0.21428571428571427,8.285714285714286,2.5
U ST,401,2012.0,10.363636363636363,0.18181818181818182,2.1818181818181817,1.2727272727272727
U ST,401X,2005.5,16.0,0.0,0.0,1.0
U ST,402,2013.0,9.545454545454545,0.0,0.0,1.0
U ST,402X,2006.5,12.0,0.5,3.0,1.0
U ST,405,2005.5,6.0,0.25,2.25,1.25
U ST,406,2006.0,5.0,0.25,25.0,3.25
U ST,420,2003.0,7.0,0.0,0.0,1.0
U ST,471,2003.0,1.0,0.0,0.0,1.0
U ST,490,2007.5,1.0,0.0,0.0,1.0
U ST,490C,2004.0,1.0,0.0,0.0,1.0
U ST,490I,2003.0,1.0,0.0,0.0,1.0
U ST,490W,2004.0,1.0,0.0,0.0,1.0
US LS,211,2016.2222222222222,67.44444444444444,5.333333333333333,9.0,2.0
US LS,343,2017.0,8.666666666666666,0.6666666666666666,14.0,3.3333333333333335
US LS,347,2015.5,2.5,0.0,0.0,1.0
US LS,371X,2015.0,5.0,0.0,0.0,1.0
US LS,473,2017.0,3.0,1.0,48.75,7.75
US LS,490,2016.0,1.0,0.0,0.0,1.0
USLS,211,2016.0,1.0,0.0,0.0,1.0
V MED,403,2003.0,1.0,0.0,0.0,1.0
W S,160,2013.764705882353,107.70588235294117,15.352941176470589,14.588235294117647,3.176470588235294
W S,201,2010.5,218.08695652173913,25.847826086956523,11.76086956521739,2.6739130434782608
W S,201H,2015.0,14.0,1.0,10.6,2.6
W S,203,2010.7692307692307,30.53846153846154,2.6153846153846154,8.76923076923077,1.9230769230769231
W S,205,2012.090909090909,28.0,3.909090909090909,13.909090909090908,3.090909090909091
W S,205X,2006.0,26.5,1.0,3.5,1.0
W S,210X,2015.75,25.25,4.0,15.5,3.5
W S,222,2009.5,5.5,1.0,23.0,5.0
W S,222X,2005.6666666666667,8.5,1.3333333333333333,16.0,3.6666666666666665
W S,258,2010.142857142857,16.285714285714285,4.571428571428571,28.0,6.428571428571429
W S,288X,2007.0,3.0,0.0,0.0,1.0
W S,301,2010.5945945945946,36.08108108108108,3.918918918918919,10.35135135135135,2.4054054054054053
W S,302,2008.5,28.0,2.0,7.0,1.5
W S,302X,2006.5,22.0,1.5,5.5,1.5
W S,304,2008.25,3.25,0.25,11.416666666666666,2.3333333333333335
W S,307,2011.0,10.0,1.5714285714285714,16.142857142857142,3.857142857142857
W S,308,2015.5,3.5,0.25,4.25,1.75
W S,310X,2009.0,13.0,5.0,38.0,9.0
W S,320,2012.9411764705883,12.470588235294118,2.764705882352941,20.41176470588235,4.705882352941177
W S,320X,2003.0,9.0,3.0,33.0,7.0
W S,321,2011.611111111111,6.333333333333333,1.6111111111111112,34.77777777777778,6.388888888888889
W S,323,2011.078947368421,13.210526315789474,0.8157894736842105,6.0,1.9473684210526316
W S,325,2015.0,28.058823529411764,3.176470588235294,11.0,2.764705882352941
W S,325X,2011.0,33.5,2.5,9.5,2.5
W S,327,2010.5,11.065217391304348,0.9130434782608695,8.608695652173912,2.3260869565217392
W S,328,2010.3636363636363,6.909090909090909,0.6363636363636364,9.909090909090908,2.8181818181818183
W S,333,2015.0,15.666666666666666,1.5,10.666666666666666,2.5
W S,333X,2007.0,9.0,1.3333333333333333,12.333333333333334,3.0
W S,336,2008.4285714285713,9.285714285714286,1.1428571428571428,15.428571428571429,3.5714285714285716
W S,338,2009.6363636363637,6.0,0.5454545454545454,7.454545454545454,2.272727272727273
W S,339,2010.5,7.0,0.5,8.5,2.5
W S,340,2008.1904761904761,4.857142857142857,0.3333333333333333,7.095238095238095,2.238095238095238
W S,342,2014.5,5.666666666666667,0.3333333333333333,10.0,2.6666666666666665
W S,342X,2004.0,4.0,0.0,0.0,1.0
W S,344,2017.5,4.0,2.0,46.5,8.5
W S,345,2010.25,5.75,0.8333333333333334,13.75,3.5833333333333335
W S,346,2010.4117647058824,2.8823529411764706,0.23529411764705882,9.764705882352942,2.5
W S,349X,2018.0,6.0,0.0,0.0,1.0
W S,350,2010.4545454545455,9.0,0.7272727272727273,10.0,2.5454545454545454
W S,352,2010.75,7.25,1.0,13.75,3.5
W S,352X,2007.0,12.0,0.0,0.0,1.0
W S,360X,2016.0,15.0,1.0,7.0,1.0
W S,370F,2010.5,1.0,0.5,50.0,5.5
W S,370G,2012.5,4.0,0.5,10.0,3.0
W S,370R,2006.0,4.0,0.5,10.0,3.0
W S,374,2012.4444444444443,4.111111111111111,0.8888888888888888,20.0,3.4444444444444446
W S,374A,2008.0,3.0,0.0,0.0,1.0
W S,374B,2007.3333333333333,2.6666666666666665,0.0,0.0,1.0
W S,380,2010.25,12.5,1.75,13.25,3.25
W S,383,2003.0,7.0,0.0,0.0,1.0
W S,385,2010.9411764705883,12.941176470588236,2.3529411764705883,20.294117647058822,4.764705882352941
W S,386,2012.1764705882354,12.588235294117647,2.176470588235294,16.705882352941178,3.823529411764706
W S,387X,2017.0,6.0,0.0,0.0,1.0
W S,391X,2005.0,10.0,0.0,0.0,1.0
W S,394,2006.2,3.6,0.8,13.6,3.8
W S,401,2010.3125,10.8125,1.4375,13.0,3.25
W S,402,2011.9,6.7,0.3,3.6,1.6
