College,Major,Class,Difficulty
H SCI,Nutritional Science- B.S. - Nutrition & wellness option,FS HN 364,1.1428571428571428
H SCI,Nutritional Science- B.S. - Nutrition & wellness option,FS HN 342,2.363636363636364
H SCI,Nutritional Science- B.S. - Nutrition & wellness option,FS HN 361,1.2592592592592593
H SCI,Nutritional Science- B.S. - Nutrition & wellness option,SP CM 212,1.3695652173913044
H SCI,Nutritional Science- B.S. - Nutrition & wellness option,FS HN 365,1.2857142857142858
H SCI,Nutritional Science- B.S. - Nutrition & wellness option,FS HN 366,2.0
H SCI,Nutritional Science- B.S. - Nutrition & wellness option,HSP M 380 ,1.6666666666666667
H SCI,Nutritional Science- B.S. - Nutrition & wellness option,GLOBE 3033,0
H SCI,Nutritional Science- B.S. - Nutrition & wellness option,PSYCH 4854,0
H SCI,Nutritional Science- B.S. - Nutrition & wellness option,POL S 3403,0
H SCI,Nutritional Science- B.S. - Nutrition & wellness option,KIN 3584,0
H SCI,Nutritional Science- B.S. - Nutrition & wellness option,FS HN 442,1.0
H SCI,Nutritional Science- B.S. - Nutrition & wellness option,FS HN 403,1.1935483870967742
H SCI,Nutritional Science- B.S. - Nutrition & wellness option,FS HN 463,1.0
H SCI,Nutritional Science- B.S. - Nutrition & wellness option,FS HN 495,1.3571428571428572
H SCI,Nutritional Science- B.S. - Nutrition & wellness option,POL S 344,2.413793103448276
H SCI,Nutritional Science- B.S. - Nutrition & wellness option,FS HN 480,1.0
H SCI,Nutritional Science- B.S. - Nutrition & wellness option,SOC 134,5.260869565217392
H SCI,Nutritional Science- B.S. - Nutrition & wellness option,HSP M 3922,0
H SCI,Nutritional Science- B.S. - Nutrition & wellness option,HSP M 3912,0
H SCI,Nutritional Science- B.S. - Nutrition & wellness option,MICRO 3103,0
H SCI,Nutritional Science- B.S. - Nutrition & wellness option,KIN 4584,0
H SCI,Nutritional Science- B.S. - Nutrition & wellness option,PSYCH 4224,0
H SCI,Nutritional Science- B.S. - Nutrition & wellness option,FS HN 110,1.32
H SCI,Nutritional Science- B.S. - Nutrition & wellness option,FS HN 167,4.630434782608695
H SCI,Nutritional Science- B.S. - Nutrition & wellness option,CHEM 177,5.413043478260869
H SCI,Nutritional Science- B.S. - Nutrition & wellness option,CHEM 178,3.7105263157894735
H SCI,Nutritional Science- B.S. - Nutrition & wellness option,BIOL 211,6.2564102564102555
H SCI,Nutritional Science- B.S. - Nutrition & wellness option,BIOL 212,4.428571428571429
H SCI,Nutritional Science- B.S. - Nutrition & wellness option,ENGL 150,2.1818181818181817
H SCI,Nutritional Science- B.S. - Nutrition & wellness option,LIB 160,2.565217391304348
H SCI,Nutritional Science- B.S. - Nutrition & wellness option,CHEM 331,6.289473684210527
H SCI,Nutritional Science- B.S. - Nutrition & wellness option,CHEM 332,7.216216216216216
H SCI,Nutritional Science- B.S. - Nutrition & wellness option,BIOL 313,5.205128205128204
H SCI,Nutritional Science- B.S. - Nutrition & wellness option,FS HN 265,1.7058823529411764
H SCI,Nutritional Science- B.S. - Nutrition & wellness option,ENGL 250,2.333333333333333
H SCI,Nutritional Science- B.S. - Nutrition & wellness option,FS HN 203,2.4
H SCI,Nutritional Science- B.S. - Nutrition & wellness option,SP CM 212,1.3695652173913044
H SCI,Nutritional Science- B.S. - Nutrition & wellness option,BIOL 255,4.227272727272728
H SCI,Nutritional Science- B.S. - Nutrition & wellness option,FS HN 360,1.0666666666666669
H SCI,Nutritional Science- B.S. - Nutrition & wellness option,FS HN 362,1.6
H SCI,Nutritional Science- B.S. - Nutrition & wellness option,FS HN 342,2.363636363636364
H SCI,Nutritional Science- B.S. - Nutrition & wellness option,FS HN 480,1.0
H SCI,Nutritional Science- B.S. - Nutrition & wellness option,ENGL 314,1.065217391304348
H SCI,Nutritional Science- B.S. - Nutrition & wellness option,FS HN 492,1.0
H SCI,Nutritional Science- B.S. - Nutrition & wellness option,FS HN 467,1.2857142857142858
H SCI,Nutritional Science- B.S. - Pre-health professional & research option,ENGL 150,2.1818181818181817
H SCI,Nutritional Science- B.S. - Pre-health professional & research option,ENGL 250,2.333333333333333
H SCI,Nutritional Science- B.S. - Pre-health professional & research option,ENGL 314,1.065217391304348
H SCI,Nutritional Science- B.S. - Pre-health professional & research option,LIB 160,2.565217391304348
H SCI,Nutritional Science- B.S. - Pre-health professional & research option,SP CM 212,1.3695652173913044
H SCI,Nutritional Science- B.S. - Pre-health professional & research option,FS HN 342,2.363636363636364
H SCI,Nutritional Science- B.S. - Pre-health professional & research option,ENV S 120,4.428571428571429
H SCI,Nutritional Science- B.S. - Pre-health professional & research option,ENV S 201,3.1666666666666665
H SCI,Nutritional Science- B.S. - Pre-health professional & research option,MATH 140,8.217391304347826
H SCI,Nutritional Science- B.S. - Pre-health professional & research option,MATH 143,4.333333333333333
H SCI,Nutritional Science- B.S. - Pre-health professional & research option,MATH 160,6.741935483870968
H SCI,Nutritional Science- B.S. - Pre-health professional & research option,MATH 165,7.826086956521738
H SCI,Nutritional Science- B.S. - Pre-health professional & research option,MATH 165,7.826086956521738
H SCI,Nutritional Science- B.S. - Pre-health professional & research option,MATH 181,5.357142857142857
H SCI,Nutritional Science- B.S. - Pre-health professional & research option,STAT 101,4.608695652173913
H SCI,Nutritional Science- B.S. - Pre-health professional & research option,STAT 104,5.195652173913044
H SCI,Nutritional Science- B.S. - Pre-health professional & research option,CHEM 177,5.413043478260869
H SCI,Nutritional Science- B.S. - Pre-health professional & research option,CHEM 178,3.7105263157894735
H SCI,Nutritional Science- B.S. - Pre-health professional & research option,CHEM 331,6.289473684210527
H SCI,Nutritional Science- B.S. - Pre-health professional & research option,CHEM 332,7.216216216216216
H SCI,Nutritional Science- B.S. - Pre-health professional & research option,BIOL 211,6.2564102564102555
H SCI,Nutritional Science- B.S. - Pre-health professional & research option,BIOL 212,4.428571428571429
H SCI,Nutritional Science- B.S. - Pre-health professional & research option,BIOL 255,4.227272727272728
H SCI,Nutritional Science- B.S. - Pre-health professional & research option,BIOL 335,2.642857142857143
H SCI,Nutritional Science- B.S. - Pre-health professional & research option,BIOL 313,5.205128205128204
H SCI,Nutritional Science- B.S. - Pre-health professional & research option,BBMB 301,3.978260869565217
H SCI,Nutritional Science- B.S. - Pre-health professional & research option,BBMB 316,2.05
H SCI,Nutritional Science- B.S. - Pre-health professional & research option,BBMB 404,3.2790697674418605
H SCI,Nutritional Science- B.S. - Pre-health professional & research option,MICRO 201,3.375
H SCI,Nutritional Science- B.S. - Pre-health professional & research option,FS HN 110,1.32
H SCI,Nutritional Science- B.S. - Pre-health professional & research option,FS HN 167,4.630434782608695
H SCI,Nutritional Science- B.S. - Pre-health professional & research option,FS HN 203,2.4
H SCI,Nutritional Science- B.S. - Pre-health professional & research option,FS HN 265,1.7058823529411764
H SCI,Nutritional Science- B.S. - Pre-health professional & research option,FS HN 360,1.0666666666666669
H SCI,Nutritional Science- B.S. - Pre-health professional & research option,FS HN 361,1.2592592592592593
H SCI,Nutritional Science- B.S. - Pre-health professional & research option,FS HN 362,1.6
H SCI,Nutritional Science- B.S. - Pre-health professional & research option,FS HN 467,1.2857142857142858
H SCI,Nutritional Science- B.S. - Pre-health professional & research option,FS HN 480,1.0
H SCI,Nutritional Science- B.S. - Pre-health professional & research option,FS HN 492,1.0
H SCI,Nutritional Science- B.S. - Pre-health professional & research option,BIOL 314,3.5769230769230766
H SCI,Nutritional Science- B.S. - Pre-health professional & research option,FS HN 214,1.1
H SCI,Nutritional Science- B.S. - Pre-health professional & research option,FS HN 242,2.0
H SCI,Nutritional Science- B.S. - Pre-health professional & research option,FS HN 311,2.9090909090909087
H SCI,Nutritional Science- B.S. - Pre-health professional & research option,FS HN 365,1.2857142857142858
H SCI,Nutritional Science- B.S. - Pre-health professional & research option,FS HN 367,1.8333333333333333
H SCI,Nutritional Science- B.S. - Pre-health professional & research option,FS HN 403,1.1935483870967742
H SCI,Nutritional Science- B.S. - Pre-health professional & research option,FS HN 419,1.25
H SCI,Nutritional Science- B.S. - Pre-health professional & research option,FS HN 420,1.1333333333333333
H SCI,Nutritional Science- B.S. - Pre-health professional & research option,FS HN 461,1.2666666666666666
H SCI,Nutritional Science- B.S. - Pre-health professional & research option,FS HN 463,1.0
H SCI,Nutritional Science- B.S. - Pre-health professional & research option,FS HN 464,1.2
H SCI,Nutritional Science- B.S. - Pre-health professional & research option,FS HN 466,1.0666666666666669
H SCI,Nutritional Science- B.S. - Pre-health professional & research option,FS HN 490C,1.68
H SCI,Nutritional Science- B.S. - Pre-health professional & research option,FS HN 499,1.1111111111111112
H SCI,Nutritional Science- B.S. - Pre-health professional & research option,FS HN 575,0
H SCI,Nutritional Science- B.S. - Pre-health professional & research option,NUTRS 501,0
H SCI,Nutritional Science- B.S. - Pre-health professional & research option,NUTRS 503,0
H SCI,Nutritional Science- B.S. - Pre-health professional & research option,NUTRS 504,0
H SCI,Nutritional Science- B.S. - Pre-health professional & research option,NUTRS 562,0
H SCI,Nutritional Science- B.S. - Pre-health professional & research option,PHYS 111,4.826086956521738
H SCI,Nutritional Science- B.S. - Pre-health professional & research option,PHYS 112,2.1739130434782608
H SCI,Nutritional Science- B.S. - Pre-health professional & research option,ENGL 150,2.1818181818181817
H SCI,Nutritional Science- B.S. - Pre-health professional & research option,ENGL 250,2.333333333333333
H SCI,Nutritional Science- B.S. - Pre-health professional & research option,LIB 160,2.565217391304348
H SCI,Nutritional Science- B.S. - Pre-health professional & research option,SP CM 212,1.3695652173913044
H SCI,Nutritional Science- B.S. - Pre-health professional & research option,PSYCH 101,4.695652173913044
H SCI,Nutritional Science- B.S. - Pre-health professional & research option,SOC 134,5.260869565217392
H SCI,Nutritional Science- B.S. - Pre-health professional & research option,POL S 344,2.413793103448276
H SCI,Nutritional Science- B.S. - Pre-health professional & research option,FS HN 342,2.363636363636364
H SCI,Nutritional Science- B.S. - Pre-health professional & research option,ENV S 120,4.428571428571429
H SCI,Nutritional Science- B.S. - Pre-health professional & research option,ENV S 201,3.1666666666666665
H SCI,Nutritional Science- B.S. - Pre-health professional & research option,MATH 140,8.217391304347826
H SCI,Nutritional Science- B.S. - Pre-health professional & research option,MATH 143,4.333333333333333
H SCI,Nutritional Science- B.S. - Pre-health professional & research option,MATH 160,6.741935483870968
H SCI,Nutritional Science- B.S. - Pre-health professional & research option,MATH 165,7.826086956521738
H SCI,Nutritional Science- B.S. - Pre-health professional & research option,MATH 165,7.826086956521738
H SCI,Nutritional Science- B.S. - Pre-health professional & research option,MATH 181,5.357142857142857
H SCI,Nutritional Science- B.S. - Pre-health professional & research option,STAT 101,4.608695652173913
H SCI,Nutritional Science- B.S. - Pre-health professional & research option,STAT 104,5.195652173913044
H SCI,Nutritional Science- B.S. - Pre-health professional & research option,CHEM 163,5.5588235294117645
H SCI,Nutritional Science- B.S. - Pre-health professional & research option,BIOL 211,6.2564102564102555
H SCI,Nutritional Science- B.S. - Pre-health professional & research option,BIOL 212,4.428571428571429
H SCI,Nutritional Science- B.S. - Pre-health professional & research option,BIOL 255,4.227272727272728
H SCI,Nutritional Science- B.S. - Pre-health professional & research option,BIOL 335,2.642857142857143
H SCI,Nutritional Science- B.S. - Pre-health professional & research option,BIOL 313,5.205128205128204
H SCI,Nutritional Science- B.S. - Pre-health professional & research option,BBMB 301,3.978260869565217
H SCI,Nutritional Science- B.S. - Pre-health professional & research option,BBMB 316,2.05
H SCI,Nutritional Science- B.S. - Pre-health professional & research option,BBMB 404,3.2790697674418605
H SCI,Nutritional Science- B.S. - Pre-health professional & research option,MICRO 201,3.375
H SCI,Nutritional Science- B.S. - Pre-health professional & research option,BIOL 211,6.2564102564102555
H SCI,Nutritional Science- B.S. - Pre-health professional & research option,BIOL 212,4.428571428571429
H SCI,Nutritional Science- B.S. - Pre-health professional & research option,BIOL 255,4.227272727272728
H SCI,Nutritional Science- B.S. - Pre-health professional & research option,BIOL 256,3.9375
H SCI,Nutritional Science- B.S. - Pre-health professional & research option,MICRO 201,3.375
H SCI,Nutritional Science- B.S. - Pre-health professional & research option,FS HN 242,2.0
H SCI,Nutritional Science- B.S. - Pre-health professional & research option,FS HN 442,1.0
H SCI,Nutritional Science- B.S. - Pre-health professional & research option,FS HN 101,3.0
H SCI,Nutritional Science- B.S. - Pre-health professional & research option,FS HN 110,1.32
H SCI,Nutritional Science- B.S. - Pre-health professional & research option,FS HN 111,1.7333333333333334
H SCI,Nutritional Science- B.S. - Pre-health professional & research option,FS HN 115,1.0714285714285714
H SCI,Nutritional Science- B.S. - Pre-health professional & research option,FS HN 167,4.630434782608695
H SCI,Nutritional Science- B.S. - Pre-health professional & research option,FS HN 203,2.4
H SCI,Nutritional Science- B.S. - Pre-health professional & research option,FS HN 264,2.7142857142857144
H SCI,Nutritional Science- B.S. - Pre-health professional & research option,FS HN 265,1.7058823529411764
H SCI,Nutritional Science- B.S. - Pre-health professional & research option,FS HN 361,1.2592592592592593
H SCI,Nutritional Science- B.S. - Pre-health professional & research option,FS HN 364,1.1428571428571428
H SCI,Nutritional Science- B.S. - Pre-health professional & research option,FS HN 365,1.2857142857142858
H SCI,Nutritional Science- B.S. - Pre-health professional & research option,FS HN 366,2.0
H SCI,Nutritional Science- B.S. - Pre-health professional & research option,FS HN 403,1.1935483870967742
H SCI,Nutritional Science- B.S. - Pre-health professional & research option,FS HN 463,1.0
H SCI,Nutritional Science- B.S. - Pre-health professional & research option,FS HN 480,1.0
H SCI,Nutritional Science- B.S. - Pre-health professional & research option,FS HN 495,1.3571428571428572
H SCI,Nutritional Science- B.S. - Pre-health professional & research option,HD FS 102,2.739130434782609
H SCI,Nutritional Science- B.S. - Pre-health professional & research option,HD FS 223,1.5
H SCI,Nutritional Science- B.S. - Pre-health professional & research option,HD FS 226,1.40625
H SCI,Nutritional Science- B.S. - Pre-health professional & research option,HD FS 227,1.2857142857142858
H SCI,Nutritional Science- B.S. - Pre-health professional & research option,HD FS 234,1.6666666666666667
H SCI,Nutritional Science- B.S. - Pre-health professional & research option,HD FS 249,1.2857142857142858
H SCI,Nutritional Science- B.S. - Pre-health professional & research option,HD FS 270,2.2
H SCI,Nutritional Science- B.S. - Pre-health professional & research option,HD FS 367,1.6923076923076923
H SCI,Nutritional Science- B.S. - Pre-health professional & research option,HD FS 373,1.5555555555555556
H SCI,Nutritional Science- B.S. - Pre-health professional & research option,HD FS 377,1.4782608695652173
H SCI,Nutritional Science- B.S. - Pre-health professional & research option,HD FS 395,2.142857142857143
H SCI,Nutritional Science- B.S. - Pre-health professional & research option,HD FS 449,1.0
H SCI,Nutritional Science- B.S. - Pre-health professional & research option,HD FS 463,2.2666666666666666
H SCI,Nutritional Science- B.S. - Pre-health professional & research option,HD FS 479,1.5454545454545454
H SCI,Nutritional Science- B.S. - Pre-health professional & research option,HSP M 380,1.6666666666666667
H SCI,Nutritional Science- B.S. - Pre-health professional & research option,HSP M 391,1.0
H SCI,Nutritional Science- B.S. - Pre-health professional & research option,HSP M 392,1.0
