Year,Class,Total Grades,"D, F, W Grades",% DFW
2008,CL ST 376A,4.0,0.0,0.0
2008,CL ST 403,2.0,0.0,0.0
2008,CL ST 430,4.0,0.0,0.0
2008,CLSMT 402C,2.0,0.0,0.0
2008,CLSMT 405C,1.0,0.0,0.0
2008,CLSMT 406C,1.0,0.0,0.0
2008,CLSMT 408C,1.0,0.0,0.0
2008,CLSMT 412C,1.0,0.0,0.0
2008,CLSMT 413C,2.0,0.0,0.0
2008,CLSMT 414C,1.0,0.0,0.0
2008,CLSMT 415C,1.0,0.0,0.0
2008,CLSMT 416C,1.0,0.0,0.0
2008,CLSMT 417C,1.0,0.0,0.0
2008,CMDIS 275,24.0,4.0,17.0
2008,CMDIS 286,21.0,4.5,22.5
2008,CMDIS 371,5.0,3.0,60.0
2008,CMDIS 471,24.0,4.0,17.0
2008,COM S 103,703.3333333333334,78.33333333333333,14.0
2008,COM S 107,52.333333333333336,18.0,38.666666666666664
2008,COM S 201,20.0,0.0,0.0
2008,COM S 207,113.33333333333333,60.0,46.666666666666664
2008,COM S 208,6.0,3.0,50.0
2008,COM S 227,193.0,74.5,38.0
2008,COM S 228,74.33333333333333,28.333333333333332,37.333333333333336
2008,COM S 229,44.5,9.5,20.0
2008,COM S 252,37.0,7.0,19.0
2008,COM S 309,48.0,2.0,4.0
2008,COM S 311,27.666666666666668,5.0,13.333333333333334
2008,COM S 319,5.0,0.0,0.0
2008,COM S 321,20.0,2.5,11.0
2008,COM S 330,18.5,3.0,16.5
2008,COM S 331,23.5,11.5,50.0
2008,COM S 342,10.0,0.0,0.0
2008,COM S 350,1.0,0.0,0.0
2008,COM S 352,13.0,1.5,12.0
2008,COM S 362,13.5,2.0,14.5
2008,COM S 363,30.5,2.5,8.5
2008,COM S 409,5.0,0.0,0.0
2008,COM S 417,13.0,1.0,8.0
2008,COM S 418,6.0,4.0,67.0
2008,COM S 421,8.0,0.0,0.0
2008,COM S 426,3.0,0.0,0.0
2008,COM S 430,10.0,2.0,20.0
2008,COM S 455,3.0,1.0,33.0
2008,COM S 461,2.0,0.0,0.0
2008,COM S 471,1.0,0.0,0.0
2008,COM S 472,11.0,2.0,18.0
2008,COM S 481,1.0,0.0,0.0
2008,COM S 486,15.0,0.0,0.0
2008,COM S 490,1.0,0.0,0.0
2008,COMST 101,324.0,39.5,12.5
2008,COMST 102,64.0,10.0,14.333333333333334
2008,COMST 203,33.5,5.0,15.0
2008,COMST 214,30.0,4.0,13.0
2008,COMST 218,29.333333333333332,0.3333333333333333,1.0
2008,COMST 301,31.0,3.0,9.5
2008,COMST 305,7.5,0.0,0.0
2008,COMST 310,21.5,2.0,9.0
2008,COMST 311,32.5,2.5,7.5
2008,COMST 314,25.5,1.5,5.0
2008,COMST 317,29.5,0.5,1.5
2008,COMST 323,30.0,2.0,7.0
2008,COMST 325,26.0,0.5,2.0
2008,COMST 330,23.0,4.0,16.5
2008,COMST 404A,32.5,1.0,2.0
2008,CON E 110,129.0,7.0,5.0
2008,CON E 120,131.0,5.0,4.0
2008,CON E 221,58.5,0.5,1.0
2008,CON E 241,28.0,0.0,0.0
2008,CON E 245,9.0,0.0,0.0
2008,CON E 251,43.5,0.0,0.0
2008,CON E 322,30.5,0.0,0.0
2008,CON E 340,28.5,2.5,9.0
2008,CON E 351,35.0,2.0,7.0
2008,CON E 380,49.0,2.6666666666666665,6.333333333333333
2008,CON E 381A,11.0,0.0,0.0
2008,CON E 421,38.0,0.5,1.0
2008,CON E 441,39.0,0.5,1.0
2008,CON E 481A,1.0,0.0,0.0
2008,CON E 487,36.0,0.0,0.0
2008,CON E 488,36.5,1.0,2.0
2008,CON E 490,5.666666666666667,0.3333333333333333,3.3333333333333335
2008,CPR E 185,117.0,23.0,24.5
2008,CPR E 186,57.0,4.0,7.0
2008,CPR E 281,76.66666666666667,18.333333333333332,22.333333333333332
2008,CPR E 288,45.0,1.0,3.5
2008,CPR E 308,27.5,3.5,12.5
2008,CPR E 310,35.5,8.5,25.0
2008,CPR E 329,1.0,0.0,0.0
2008,CPR E 330,5.0,0.0,0.0
2008,CPR E 339,1.0,0.0,0.0
2008,CPR E 370,7.0,0.5,5.5
2008,CPR E 381,43.0,5.5,12.0
2008,CPR E 416,5.0,1.0,20.0
2008,CPR E 426,9.0,2.0,22.0
2008,CPR E 431,27.0,3.0,11.0
2008,CPR E 435,1.0,0.0,0.0
2008,CPR E 444,5.0,1.0,20.0
2008,CPR E 450,9.0,0.0,0.0
2008,CPR E 458,18.0,3.0,17.0
2008,CPR E 465,2.0,0.0,0.0
2008,CPR E 466,1.0,0.5,50.0
2008,CPR E 483,22.0,1.0,5.0
2008,CPR E 489,22.5,1.0,4.5
2008,CPR E 490,1.3333333333333333,0.0,0.0
2008,CPR E 490H,1.0,0.0,0.0
2008,CPR E 491,22.0,1.0,5.5
2008,CPR E 492,30.5,2.5,8.0
2008,DANCE 120,25.5,4.0,14.5
2008,DANCE 130,26.0,5.0,19.5
2008,DANCE 140,25.5,5.5,21.5
2008,DANCE 150,26.0,4.0,15.0
2008,DANCE 160,44.333333333333336,3.0,4.666666666666667
2008,DANCE 211,25.0,1.0,4.0
2008,DANCE 220,19.0,4.0,21.0
2008,DANCE 222,16.0,3.0,19.0
2008,DANCE 223,7.0,2.0,29.0
2008,DANCE 224,2.5,0.0,0.0
2008,DANCE 232,18.0,1.0,6.0
2008,DANCE 233,13.0,2.0,15.0
2008,DANCE 242,16.0,2.0,13.0
2008,DANCE 270,48.0,1.0,2.0
2008,DANCE 360,27.0,0.0,0.0
2008,DANCE 370,13.5,0.5,3.0
2008,DANCE 384,8.0,0.0,0.0
2008,DANCE 385,8.0,2.0,25.0
2008,DANCE 490,1.5,0.0,0.0
2008,DSN S 102,343.0,34.5,10.0
2008,DSN S 110,95.0,3.0,3.0
2008,DSN S 111,84.0,1.0,1.0
2008,DSN S 115,350.0,28.0,8.0
2008,DSN S 131,351.0,38.0,11.0
2008,DSN S 181,18.0,5.0,28.0
2008,DSN S 183,383.0,72.5,19.0
2008,DSN S 221,10.0,1.0,10.0
2008,DSN S 222,4.0,1.0,25.0
2008,DSN S 270,34.0,6.0,18.0
2008,DSN S 280,1.0,0.0,0.0
2008,DSN S 280H,1.0,0.0,0.0
2008,DSN S 281,7.0,0.0,0.0
2008,DSN S 291,11.0,2.0,18.0
2008,DSN S 301,61.5,2.0,2.5
2008,DSN S 302X,19.0,0.5,3.0
2008,DSN S 303X,6.0,0.5,5.5
2008,DSN S 371,3.0,1.0,33.0
2008,DSN S 373,4.0,1.0,25.0
2008,DSN S 385,3.0,1.0,33.0
2008,DSN S 397X,31.0,5.0,16.0
2008,DSN S 417,2.0,1.0,50.0
2008,DSN S 426,2.0,0.0,0.0
2008,DSN S 429,3.0,1.0,33.0
2008,DSN S 446,58.5,0.0,0.0
2008,DSN S 478A,1.0,0.0,0.0
2008,DSN S 478J,1.0,0.0,0.0
2008,DSN S 486X,2.0,0.0,0.0
2008,DSN S 488,3.0,0.0,0.0
2008,DSN S 490,2.0,0.0,0.0
2008,DSN S 492,69.0,2.5,2.5
2008,DSN S 495,1.0,0.0,0.0
2008,DSN S 496,3.0,0.0,0.0
2008,DSN S 498,5.0,0.5,8.5
2008,E E 185,99.0,21.0,21.0
2008,E E 186,33.0,4.0,12.0
2008,E E 201,56.0,7.0,8.666666666666666
2008,E E 224,58.0,13.0,23.5
2008,E E 230,61.0,17.0,22.333333333333332
2008,E E 303,55.5,12.0,22.5
2008,E E 311,35.0,3.6666666666666665,8.0
2008,E E 314,12.0,0.0,0.0
2008,E E 322,29.5,5.5,20.0
2008,E E 324,31.0,4.0,11.5
2008,E E 330,31.0,5.0,16.0
2008,E E 331,5.0,2.0,40.0
2008,E E 332,33.5,2.5,8.5
2008,E E 351X,7.0,0.0,0.0
2008,E E 388,5.0,0.0,0.0
2008,E E 408,10.0,0.0,0.0
2008,E E 409,12.0,0.0,0.0
2008,E E 414,12.0,1.0,8.0
2008,E E 417,13.0,3.0,23.0
2008,E E 418,10.0,0.0,0.0
2008,E E 421,30.0,6.0,20.0
2008,E E 422,20.0,0.0,0.0
2008,E E 423,20.0,0.0,0.0
2008,E E 424,7.0,1.0,14.0
2008,E E 432,11.5,0.0,0.0
2008,E E 435,5.0,2.0,40.0
2008,E E 438,18.0,0.0,0.0
2008,E E 439,10.0,0.0,0.0
2008,E E 442,135.0,1.0,1.0
2008,E E 448,119.5,2.5,2.5
2008,E E 452,26.0,2.0,8.0
2008,E E 455,9.0,1.0,11.0
2008,E E 456,57.0,5.0,9.0
2008,E E 457,26.0,0.0,0.0
2008,E E 458,20.0,4.0,20.0
2008,E E 465,4.0,0.0,0.0
2008,E E 466,4.0,0.0,0.0
2008,E E 475,34.0,4.0,12.0
2008,E E 476,30.0,3.0,10.0
2008,E E 488X,1.0,1.0,100.0
2008,E E 490,9.333333333333334,0.3333333333333333,1.6666666666666667
2008,E E 490H,1.0,0.0,0.0
2008,E E 491,32.0,0.0,0.0
2008,E E 492,31.0,2.0,8.0
2008,E M 274,242.66666666666666,36.0,12.333333333333334
2008,E M 274H,15.5,1.5,13.5
2008,E M 324,210.33333333333334,61.666666666666664,34.0
2008,E M 324H,6.5,0.0,0.0
2008,E M 327,76.33333333333333,1.3333333333333333,1.3333333333333333
2008,E M 345,132.33333333333334,23.0,19.0
2008,E M 345H,12.0,0.0,0.0
2008,E M 350,22.0,10.0,45.0
2008,E M 362,10.0,0.0,0.0
2008,E M 362L,9.0,1.0,11.0
2008,E M 378,74.0,6.666666666666667,6.333333333333333
2008,E M 424,5.0,0.0,0.0
2008,E M 425,9.0,3.0,33.0
2008,E M 451,2.0,1.0,50.0
2008,E S 260,4.0,0.0,0.0
2008,E S 351X,6.0,1.0,17.0
2008,E S 490,1.0,0.0,0.0
2008,E ST 265,5.0,0.0,0.0
2008,E ST 490,1.0,0.0,0.0
2008,ECON 101,1258.0,334.6666666666667,25.666666666666668
2008,ECON 101H,26.0,1.0,4.0
2008,ECON 101L,93.0,14.0,15.0
2008,ECON 102,559.3333333333334,97.33333333333333,21.666666666666668
2008,ECON 102H,12.0,0.0,0.0
2008,ECON 110,89.0,5.0,6.0
2008,ECON 207,55.0,4.5,10.5
2008,ECON 235,117.5,22.0,18.5
2008,ECON 292,63.0,1.0,2.0
2008,ECON 301,57.666666666666664,9.0,16.666666666666668
2008,ECON 302,37.0,9.5,25.0
2008,ECON 308,8.0,2.0,25.0
2008,ECON 320,17.0,1.0,6.0
2008,ECON 321,49.0,6.0,12.0
2008,ECON 326X,2.0,0.0,0.0
2008,ECON 330,104.0,9.5,9.5
2008,ECON 331,53.0,2.0,4.0
2008,ECON 332,42.0,0.0,0.0
2008,ECON 336,54.0,1.0,2.0
2008,ECON 338B,40.0,1.0,3.0
2008,ECON 338C,3.0,0.0,0.0
2008,ECON 344,26.0,5.0,19.0
2008,ECON 353,43.0,3.6666666666666665,5.666666666666667
2008,ECON 355,39.0,6.5,16.0
2008,ECON 362,52.0,0.0,0.0
2008,ECON 366X,3.0,0.0,0.0
2008,ECON 370,19.0,1.0,5.0
2008,ECON 371,19.5,3.0,16.5
2008,ECON 376,14.0,2.0,14.0
2008,ECON 380,13.0,1.0,8.5
2008,ECON 385,21.0,2.0,10.0
2008,ECON 397,4.0,0.0,0.0
2008,ECON 418X,22.0,7.0,32.0
2008,ECON 430,20.0,1.0,5.0
2008,ECON 431,32.0,9.0,28.0
2008,ECON 437,21.0,2.0,10.0
2008,ECON 455,27.5,8.5,30.5
2008,ECON 458,2.0,0.0,0.0
2008,ECON 460,31.0,0.0,0.0
2008,ECON 466,32.0,2.0,6.0
2008,ECON 475X,4.0,1.0,25.0
2008,ECON 480,21.0,1.0,5.0
2008,ECON 490,19.0,0.0,0.0
2008,ECON 490H,2.0,0.0,0.0
2008,ECON 496,26.666666666666668,0.6666666666666666,2.6666666666666665
2008,ENGL 101B,51.5,5.0,7.0
2008,ENGL 101C,74.66666666666667,4.0,3.3333333333333335
2008,ENGL 101D,1.0,0.0,0.0
2008,ENGL 150,617.6666666666666,67.0,9.666666666666666
2008,ENGL 201,83.0,18.0,22.0
2008,ENGL 205,24.0,2.0,8.0
2008,ENGL 207,82.0,7.0,9.0
2008,ENGL 213,17.5,2.5,13.5
2008,ENGL 219,70.0,7.0,10.5
2008,ENGL 220,70.0,16.0,22.5
2008,ENGL 225,30.0,7.0,23.0
2008,ENGL 226,56.0,9.0,16.0
2008,ENGL 227,49.0,6.5,14.5
2008,ENGL 228,32.0,6.0,19.0
2008,ENGL 237,38.0,3.0,8.0
2008,ENGL 240,13.0,1.0,8.0
2008,ENGL 250,960.3333333333334,100.33333333333333,14.0
2008,ENGL 250H,352.0,13.0,4.0
2008,ENGL 260,33.5,2.0,4.5
2008,ENGL 302,664.3333333333334,38.333333333333336,6.333333333333333
2008,ENGL 302H,13.5,0.5,4.0
2008,ENGL 303,19.0,2.0,11.0
2008,ENGL 304,45.666666666666664,4.333333333333333,9.666666666666666
2008,ENGL 305,47.0,4.0,7.5
2008,ENGL 306,18.666666666666668,1.3333333333333333,6.333333333333333
2008,ENGL 309,44.5,3.0,6.5
2008,ENGL 310,31.666666666666668,5.0,14.666666666666666
2008,ENGL 313,35.0,3.0,9.0
2008,ENGL 314,325.3333333333333,14.666666666666666,5.0
2008,ENGL 315,21.0,0.0,0.0
2008,ENGL 330,28.0,6.0,21.0
2008,ENGL 335,55.333333333333336,5.333333333333333,7.333333333333333
2008,ENGL 339,30.5,7.0,21.0
2008,ENGL 340,19.5,0.0,0.0
2008,ENGL 346,24.0,1.0,4.0
2008,ENGL 347,12.0,2.0,17.0
2008,ENGL 348,29.0,1.0,3.0
2008,ENGL 350,20.0,1.0,5.0
2008,ENGL 352,20.0,2.0,10.0
2008,ENGL 353,22.5,3.5,15.5
2008,ENGL 354,23.0,4.0,17.0
2008,ENGL 355,14.5,3.5,24.0
2008,ENGL 358,36.0,0.0,0.0
2008,ENGL 362,16.0,0.0,0.0
2008,ENGL 364,32.0,5.0,16.0
2008,ENGL 370,34.0,6.0,17.5
2008,ENGL 378,33.0,6.0,18.0
2008,ENGL 389,18.0,2.0,11.0
2008,ENGL 393,34.0,1.0,3.0
2008,ENGL 396,34.0,3.0,9.0
2008,ENGL 397,7.0,0.0,0.0
2008,ENGL 406,4.666666666666667,0.3333333333333333,5.666666666666667
2008,ENGL 411,12.0,2.0,17.0
2008,ENGL 412,15.0,2.0,13.0
2008,ENGL 415,14.0,1.0,7.0
2008,ENGL 416,18.0,2.0,11.0
2008,ENGL 417E,7.5,0.0,0.0
2008,ENGL 418,14.0,0.0,0.0
2008,ENGL 420,8.0,1.0,9.0
2008,ENGL 425,7.0,0.0,0.0
2008,ENGL 437,2.0,1.0,50.0
2008,ENGL 441,17.0,1.0,6.0
2008,ENGL 442,5.0,0.0,0.0
2008,ENGL 445,16.0,1.0,6.0
2008,ENGL 449,2.0,0.0,0.0
2008,ENGL 452,17.5,2.5,14.0
2008,ENGL 487,8.0,0.0,0.0
2008,ENGL 489,17.0,2.0,12.0
2008,ENGL 490A,1.0,0.0,0.0
2008,ENGL 490F,2.0,0.0,0.0
2008,ENGL 490G,1.0,0.0,0.0
2008,ENGL 494,7.5,0.0,0.0
2008,ENGR 104,21.0,1.0,5.0
2008,ENGR 105,12.0,1.0,8.0
2008,ENGR 150X,15.0,0.0,0.0
2008,ENGR 160,327.0,89.5,28.0
2008,ENGR 160H,72.0,1.0,1.0
2008,ENGR 170,268.0,20.0,7.5
2008,ENGR 320,1.0,0.0,0.0
2008,ENGR 327X,16.0,2.0,13.0
2008,ENSCI 290,2.0,0.0,0.0
2008,ENSCI 295,23.0,0.0,0.0
2008,ENSCI 301,8.0,0.0,0.0
2008,ENSCI 312,4.0,1.0,25.0
2008,ENSCI 345,11.0,0.0,0.0
2008,ENSCI 360,10.0,1.0,10.0
2008,ENSCI 381,26.0,3.0,12.0
2008,ENSCI 390,2.0,0.0,0.0
2008,ENSCI 402,24.0,3.0,13.0
2008,ENSCI 404,10.0,0.0,0.0
2008,ENSCI 406,3.0,0.0,0.0
2008,ENSCI 407,6.0,0.0,0.0
2008,ENSCI 408,7.0,0.0,0.0
2008,ENSCI 411,2.0,1.0,50.0
2008,ENSCI 414,1.0,1.0,100.0
2008,ENSCI 434,3.0,1.0,33.0
2008,ENSCI 446,8.0,0.0,0.0
2008,ENSCI 451,1.0,1.0,100.0
2008,ENSCI 452,2.0,0.0,0.0
2008,ENSCI 459,1.0,1.0,100.0
2008,ENSCI 473,7.0,0.0,0.0
2008,ENSCI 479,1.0,0.0,0.0
2008,ENSCI 483,18.0,0.0,0.0
2008,ENSCI 485,4.0,0.0,0.0
2008,ENSCI 486,4.0,1.0,25.0
2008,ENSCI 486L,1.0,0.0,0.0
2008,ENSCI 490,4.5,0.5,12.5
2008,ENSCI 495,21.0,0.0,0.0
2008,ENT 201,49.333333333333336,9.333333333333334,15.666666666666666
2008,ENT 211,60.0,11.0,14.5
2008,ENT 283,64.0,7.0,11.0
2008,ENT 370,36.0,5.0,14.0
2008,ENT 374,35.0,5.0,14.0
2008,ENT 374L,3.0,1.0,33.0
2008,ENT 375,14.0,1.0,7.0
2008,ENT 376,19.0,1.5,8.0
2008,ENT 386,6.0,2.0,33.0
2008,ENT 471,4.0,1.0,25.0
2008,ENT 478,2.0,0.0,0.0
2008,ENT 490E,2.6666666666666665,0.0,0.0
2008,ENV S 101,102.5,15.0,14.5
2008,ENV S 108,44.0,8.0,18.0
2008,ENV S 120,61.5,9.5,15.5
2008,ENV S 130,4.0,0.0,0.0
2008,ENV S 173,31.666666666666668,5.333333333333333,15.666666666666666
2008,ENV S 204,13.0,3.0,23.0
2008,ENV S 211X,3.0,0.0,0.0
2008,ENV S 260,10.5,0.0,0.0
2008,ENV S 320,7.0,0.0,0.0
2008,ENV S 324,88.0,3.0,3.0
2008,ENV S 342,10.0,0.0,0.0
2008,ENV S 345,16.0,0.0,0.0
2008,ENV S 355,10.0,3.0,29.0
2008,ENV S 380,19.0,3.0,11.5
2008,ENV S 382,10.5,1.0,10.0
2008,ENV S 384,12.0,1.0,8.0
2008,ENV S 390,4.0,0.0,0.0
2008,ENV S 404,8.0,1.0,13.0
2008,ENV S 407,1.0,0.0,0.0
2008,ENV S 442,10.0,2.0,20.0
2008,ENV S 450,9.0,0.0,0.0
2008,ENV S 482,4.0,2.0,50.0
2008,ENV S 491,8.0,3.0,38.0
2008,EX SP 101,11.666666666666666,2.3333333333333335,18.0
2008,EX SP 102,13.5,3.0,21.5
2008,EX SP 108,35.0,6.5,18.5
2008,EX SP 114,13.0,1.5,17.0
2008,EX SP 117,8.0,2.0,25.0
2008,EX SP 122,44.5,6.0,12.0
2008,EX SP 126,25.666666666666668,2.3333333333333335,8.666666666666666
2008,EX SP 129,108.0,6.0,6.0
2008,EX SP 135,52.666666666666664,3.6666666666666665,6.666666666666667
2008,EX SP 144,21.0,8.0,38.0
2008,EX SP 153,22.5,0.0,0.0
2008,EX SP 158,56.0,7.333333333333333,12.666666666666666
2008,EX SP 163,16.5,6.5,39.5
2008,EX SP 164,88.0,7.333333333333333,6.0
2008,EX SP 166,54.5,6.5,12.0
2008,EX SP 170,75.5,12.0,16.0
2008,EX SP 171,16.0,5.0,31.5
2008,EX SP 173,26.0,1.0,4.0
2008,EX SP 182,77.5,7.5,10.5
2008,EX SP 185,28.5,0.5,2.5
2008,EX SP 199X,3.0,0.0,0.0
2008,EX SP 220,35.666666666666664,1.3333333333333333,4.0
2008,EX SP 221,49.0,12.0,24.0
2008,EX SP 222,49.0,13.0,27.0
2008,EX SP 224,21.0,0.0,0.0
2008,EX SP 225,21.0,0.0,0.0
2008,EX SP 226,19.0,0.0,0.0
2008,EX SP 227,19.0,0.0,0.0
2008,EX SP 230,11.0,1.0,9.0
2008,EX SP 231,19.0,0.0,0.0
2008,EX SP 232,11.0,0.0,0.0
2008,EX SP 233,22.0,0.0,0.0
2008,EX SP 235,13.0,0.0,0.0
2008,EX SP 236,23.0,1.0,4.0
2008,EX SP 237,23.0,3.0,13.0
2008,EX SP 238,15.0,0.0,0.0
2008,EX SP 240,18.0,0.0,0.0
2008,EX SP 242X,37.0,4.0,11.0
2008,EX SP 252X,201.0,29.5,14.5
2008,EX SP 253X,197.0,20.0,10.5
2008,EX SP 254X,146.0,28.0,19.0
2008,EX SP 258,77.66666666666667,5.0,10.666666666666666
2008,EX SP 259,41.5,2.0,5.0
2008,EX SP 266X,10.5,0.5,3.5
2008,EX SP 280,19.0,1.0,5.0
2008,EX SP 281,13.0,1.0,8.0
2008,EX SP 284,16.333333333333332,0.0,0.0
2008,EX SP 290X,5.0,0.3333333333333333,3.6666666666666665
2008,EX SP 312,24.0,4.0,17.0
2008,EX SP 315,40.0,4.0,11.0
2008,EX SP 323,16.0,0.0,0.0
2008,EX SP 324,16.0,0.0,0.0
2008,EX SP 326,15.0,0.0,0.0
2008,EX SP 327,15.0,0.0,0.0
2008,EX SP 345,39.0,1.0,2.5
2008,EX SP 355,55.666666666666664,6.666666666666667,12.333333333333334
2008,EX SP 358,57.333333333333336,9.0,13.333333333333334
2008,EX SP 360,44.333333333333336,13.333333333333334,26.0
2008,EX SP 365,47.0,2.5,5.5
2008,EX SP 366,45.0,4.333333333333333,7.666666666666667
2008,EX SP 372,70.5,8.5,12.5
2008,EX SP 375,11.0,0.0,0.0
2008,EX SP 395,19.0,0.0,0.0
2008,EX SP 417,2.5,0.0,0.0
2008,EX SP 418,2.5,0.0,0.0
2008,EX SP 425,14.5,1.0,6.5
2008,EX SP 442X,15.0,0.0,0.0
2008,EX SP 445,20.0,1.0,5.0
2008,EX SP 450,17.0,1.0,6.0
2008,EX SP 458,41.0,2.5,6.5
2008,EX SP 459,28.5,0.5,1.5
2008,EX SP 462,37.5,1.0,3.5
2008,EX SP 467X,2.0,1.0,50.0
2008,EX SP 471X,11.0,0.0,0.0
2008,EX SP 472,18.0,1.0,6.0
2008,EX SP 475,9.0,1.0,11.0
2008,EX SP 480,35.0,0.0,0.0
2008,EX SP 485A,16.0,0.3333333333333333,3.3333333333333335
2008,EX SP 485B,2.0,0.0,0.0
2008,EX SP 485C,1.5,0.0,0.0
2008,EX SP 488,5.5,0.0,0.0
2008,EX SP 490A,12.666666666666666,0.3333333333333333,2.0
2008,EX SP 490H,5.5,0.0,0.0
2008,EXPRO 410N,1.0,1.0,100.0
2008,FCEDS 110,60.0,7.0,12.0
2008,FCEDS 206,26.0,1.0,4.0
2008,FCEDS 214,4.0,1.0,25.0
2008,FCEDS 280L,5.0,0.0,0.0
2008,FCEDS 306,17.0,0.0,0.0
2008,FCEDS 318,23.0,3.0,13.0
2008,FCEDS 403,10.0,0.0,0.0
2008,FCEDS 413,10.0,0.0,0.0
2008,FCEDS 415,5.0,0.0,0.0
2008,FCEDS 417A,8.0,0.0,0.0
2008,FCEDS 417B,6.5,0.0,0.0
2008,FCEDS 418A,1.0,0.0,0.0
2008,FCEDS 418B,2.5,0.0,0.0
2008,FCEDS 424,3.5,0.5,50.0
2008,FCEDS 460,12.0,0.0,0.0
2008,FCEDS 490G,1.0,0.0,0.0
2008,FCEDS 490H,1.0,0.0,0.0
2008,FCEDS 490S,1.0,0.0,0.0
2008,FIN 301,330.3333333333333,14.333333333333334,8.0
2008,FIN 301H,7.0,0.0,0.0
2008,FIN 310,89.0,7.666666666666667,6.666666666666667
2008,FIN 320,91.66666666666667,9.0,9.666666666666666
2008,FIN 330,68.0,1.3333333333333333,1.6666666666666667
2008,FIN 361,60.0,8.5,14.5
2008,FIN 371,66.0,1.6666666666666667,3.3333333333333335
2008,FIN 415,47.0,9.0,19.0
2008,FIN 424,24.5,2.5,10.0
2008,FIN 425,18.5,0.0,0.0
2008,FIN 427,29.0,1.5,4.5
2008,FIN 445,33.5,1.5,4.0
2008,FIN 462,35.0,3.5,9.5
2008,FIN 472,57.5,0.5,1.0
2008,FIN 480,36.0,3.0,8.0
2008,FIN 490,1.6666666666666667,0.0,0.0
2008,FIN 499C,1.0,0.0,0.0
2008,FOR 201,20.0,0.0,0.0
2008,FOR 202,21.0,0.0,0.0
2008,FOR 203,21.0,3.0,14.0
2008,FOR 204,20.0,0.0,0.0
2008,FOR 205,20.0,0.0,0.0
2008,FOR 206,21.0,0.0,0.0
2008,FOR 280,14.0,1.0,7.0
2008,FOR 283,2.0,1.0,50.0
2008,FOR 302,35.0,6.0,17.0
2008,FOR 342,21.0,1.0,5.0
2008,FOR 356,23.0,3.0,13.0
2008,FOR 416,5.0,1.0,20.0
2008,FOR 451,21.0,2.0,10.0
2008,FOR 452,21.0,0.0,0.0
2008,FOR 453,14.0,0.0,0.0
2008,FOR 454,14.0,0.0,0.0
2008,FOR 475,2.0,0.0,0.0
2008,FOR 481,2.0,0.0,0.0
2008,FOR 485,4.0,0.0,0.0
2008,FOR 486,2.0,0.0,0.0
2008,FOR 487,2.0,0.0,0.0
2008,FRNCH 101,63.5,17.0,21.5
2008,FRNCH 102,46.0,10.0,24.0
2008,FRNCH 201,70.0,13.0,19.0
2008,FRNCH 202,52.0,6.0,12.0
2008,FRNCH 301,56.0,10.0,18.0
2008,FRNCH 304,16.0,6.0,38.0
2008,FRNCH 310,14.0,1.0,7.0
2008,FRNCH 314,32.0,7.0,22.0
2008,FRNCH 320,26.0,2.0,8.0
2008,FRNCH 333,17.0,1.0,6.0
2008,FRNCH 334,13.0,1.0,8.0
2008,FRNCH 378,14.0,3.0,21.0
2008,FRNCH 395,4.0,0.0,0.0
2008,FRNCH 440,6.0,0.0,0.0
2008,FRNCH 471,11.0,3.0,27.0
2008,FRNCH 472,11.0,1.0,9.0
2008,FRNCH 499,1.0,0.0,0.0
2008,FS HN 101,144.33333333333334,28.0,15.333333333333334
2008,FS HN 110,128.0,2.0,2.0
2008,FS HN 111,35.5,3.0,8.5
2008,FS HN 112,32.0,4.0,13.0
2008,FS HN 114X,2.0,0.0,0.0
2008,FS HN 120X,48.0,10.0,21.0
2008,FS HN 167,284.0,42.0,19.333333333333332
2008,FS HN 203,55.0,4.0,7.5
2008,FS HN 214,38.0,0.0,0.0
2008,FS HN 261,75.0,2.0,3.0
2008,FS HN 265,12.0,0.0,0.0
2008,FS HN 272,19.0,1.0,5.0
2008,FS HN 311,32.0,2.0,6.0
2008,FS HN 340,66.0,0.0,0.0
2008,FS HN 342,32.333333333333336,1.6666666666666667,4.0
2008,FS HN 351,21.0,2.0,10.0
2008,FS HN 360,74.0,2.0,3.0
2008,FS HN 361,35.0,0.0,0.0
2008,FS HN 362,54.0,5.0,9.0
2008,FS HN 403,38.0,0.5,1.0
2008,FS HN 405,30.0,0.0,0.0
2008,FS HN 406,29.0,2.0,7.0
2008,FS HN 407,2.0,0.0,0.0
2008,FS HN 410,22.0,9.0,41.0
2008,FS HN 411,54.0,1.0,2.0
2008,FS HN 412,27.0,0.0,0.0
2008,FS HN 419,9.0,1.0,11.0
2008,FS HN 420,37.0,1.0,3.0
2008,FS HN 421,20.0,1.0,5.0
2008,FS HN 441,22.0,0.0,0.0
2008,FS HN 442,22.0,0.0,0.0
2008,FS HN 443,22.0,0.0,0.0
2008,FS HN 445,22.0,0.0,0.0
2008,FS HN 446,22.0,0.0,0.0
2008,FS HN 448,22.0,0.0,0.0
2008,FS HN 461,51.0,1.0,2.0
2008,FS HN 461A,3.6666666666666665,0.6666666666666666,16.666666666666668
2008,FS HN 461B,5.666666666666667,0.6666666666666666,7.333333333333333
2008,FS HN 461C,5.0,0.0,0.0
2008,FS HN 461D,4.666666666666667,0.3333333333333333,5.666666666666667
2008,FS HN 463,55.0,3.0,5.0
2008,FS HN 464,53.0,0.0,0.0
2008,FS HN 464A,4.333333333333333,0.3333333333333333,3.3333333333333335
